상가업소번호,가게명,키워드,갯수
1109,어니언안국,맛있다,171
1109,어니언안국,빵,109
1109,어니언안국,굿굿굿,106
1109,어니언안국,분위기,98
1109,어니언안국,친절하다,91
1109,어니언안국,커피,91
1109,어니언안국,소금빵,80
1109,어니언안국,예쁘다,46
1109,어니언안국,카페,44
1109,어니언안국,맛,43
1109,어니언안국,한옥,42
1109,어니언안국,인테리어,34
1109,어니언안국,자리,33
1109,어니언안국,종류,33
1109,어니언안국,어니언,30
1109,어니언안국,음료,26
1109,어니언안국,한옥카페,22
1109,어니언안국,친절하다,19
1109,어니언안국,공간,18
1109,어니언안국,맛집,18
1109,어니언안국,방문,18
1109,어니언안국,아쉽다,18
1109,어니언안국,가격,17
1109,어니언안국,넓다,17
1109,어니언안국,웨이팅,17
1115,블루보틀 삼청 카페,커피,116
1115,블루보틀 삼청 카페,맛있다,84
1115,블루보틀 삼청 카페,굿굿굿,69
1115,블루보틀 삼청 카페,친절하다,49
1115,블루보틀 삼청 카페,맛,46
1115,블루보틀 삼청 카페,블루보틀,41
1115,블루보틀 삼청 카페,라떼,28
1115,블루보틀 삼청 카페,좌석,25
1115,블루보틀 삼청 카페,자리,24
1115,블루보틀 삼청 카페,뷰,23
1115,블루보틀 삼청 카페,맛있다,21
1115,블루보틀 삼청 카페,비싸다,20
1115,블루보틀 삼청 카페,깔끔하다,19
1115,블루보틀 삼청 카페,분위기,19
1115,블루보틀 삼청 카페,불편하다,18
1115,블루보틀 삼청 카페,주문,17
1115,블루보틀 삼청 카페,뉴올리언스,16
1115,블루보틀 삼청 카페,음료,16
1115,블루보틀 삼청 카페,가격,15
1115,블루보틀 삼청 카페,원두,14
1115,블루보틀 삼청 카페,2층,13
1115,블루보틀 삼청 카페,3층,12
1115,블루보틀 삼청 카페,매장,12
1115,블루보틀 삼청 카페,삼청동,12
1115,블루보틀 삼청 카페,적다,12
1115,블루보틀 삼청 카페,직원,12
1115,블루보틀 삼청 카페,맛있는 라떼,11
1115,블루보틀 삼청 카페,예쁘다,11
1100,소금집델리 안국,맛있다,107
1100,소금집델리 안국,잠봉뵈르,91
1100,소금집델리 안국,맛,41
1100,소금집델리 안국,샌드위치,40
1100,소금집델리 안국,웨이팅,35
1100,소금집델리 안국,포장,32
1100,소금집델리 안국,굿굿굿,26
1100,소금집델리 안국,기다리다,23
1100,소금집델리 안국,햄,23
1100,소금집델리 안국,소금집,21
1100,소금집델리 안국,바게트,20
1100,소금집델리 안국,버터,17
1100,소금집델리 안국,맛집,16
1100,소금집델리 안국,친절하다,14
1100,소금집델리 안국,당근,13
1100,소금집델리 안국,마쥬,13
1100,소금집델리 안국,평일,13
1100,소금집델리 안국,느낌,11
1100,소금집델리 안국,매장,11
1100,소금집델리 안국,주말,11
1100,소금집델리 안국,짜다,11
1104,오설록티 하우스 북촌점,맛있다,55
1104,오설록티 하우스 북촌점,오설록,48
1104,오설록티 하우스 북촌점,예쁘다,39
1104,오설록티 하우스 북촌점,분위기,38
1104,오설록티 하우스 북촌점,굿굿굿,33
1104,오설록티 하우스 북촌점,맛,32
1104,오설록티 하우스 북촌점,녹차,30
1104,오설록티 하우스 북촌점,매장,30
1104,오설록티 하우스 북촌점,북촌,30
1104,오설록티 하우스 북촌점,티,29
1104,오설록티 하우스 북촌점,인테리어,29
1104,오설록티 하우스 북촌점,음료,26
1104,오설록티 하우스 북촌점,디저트,25
1104,오설록티 하우스 북촌점,칵테일,25
1104,오설록티 하우스 북촌점,뷰,23
1104,오설록티 하우스 북촌점,공간,22
1104,오설록티 하우스 북촌점,멋지다,19
1104,오설록티 하우스 북촌점,괜찮다,17
1104,오설록티 하우스 북촌점,자리,17
1104,오설록티 하우스 북촌점,3층,16
1104,오설록티 하우스 북촌점,다양하다,16
1104,오설록티 하우스 북촌점,방문,16
1104,오설록티 하우스 북촌점,차,15
