상가업소번호,가게명,키워드,갯수
1109,어니언안국,,882
1109,어니언안국,좋다,276
1109,어니언안국,맛있다,180
1109,어니언안국,대체,168
1109,어니언안국,리뷰,168
1109,어니언안국,너무,151
1109,어니언안국,빵,132
1109,어니언안국,많다,122
1109,어니언안국,분위기,106
1109,어니언안국,사람,91
1109,어니언안국,커피,90
1109,어니언안국,친절하다,80
1109,어니언안국,소금빵,69
1109,어니언안국,가다,57
1109,어니언안국,먹다,56
1109,어니언안국,보다,56
1109,어니언안국,어니언,54
1109,어니언안국,맛,52
1109,어니언안국,한옥,50
1109,어니언안국,예쁘다,48
1109,어니언안국,자리,48
1109,어니언안국,직원분들,48
1109,어니언안국,카페,42
1109,어니언안국,않다,41
1109,어니언안국,웨이팅,39
1109,어니언안국,인테리어,39
1109,어니언안국,음료,36
1109,어니언안국,요,34
1109,어니언안국,엄청,32
1109,어니언안국,오다,32
1109,어니언안국,정말,32
1109,어니언안국,종류,32
1109,어니언안국,이라,31
1109,어니언안국,넓다,29
1109,어니언안국,앉다,29
1109,어니언안국,도르다,28
1109,어니언안국,진짜,28
1109,어니언안국,아니다,27
1109,어니언안국,인데,27
1109,어니언안국,멋지다,26
1109,어니언안국,없다,26
1109,어니언안국,디저트,25
1109,어니언안국,정도,24
1109,어니언안국,한,24
1109,어니언안국,곳,23
1109,어니언안국,그냥,23
1109,어니언안국,유명하다,23
1109,어니언안국,들다,22
1109,어니언안국,기다리다,21
1109,어니언안국,나오다,21
1104,오설록티 하우스 북촌점,,372
1104,오설록티 하우스 북촌점,좋다,146
1104,오설록티 하우스 북촌점,대체,82
1104,오설록티 하우스 북촌점,리뷰,82
1104,오설록티 하우스 북촌점,너무,78
1104,오설록티 하우스 북촌점,맛있다,63
1104,오설록티 하우스 북촌점,분위기,46
1104,오설록티 하우스 북촌점,오설록,42
1104,오설록티 하우스 북촌점,북촌,41
1104,오설록티 하우스 북촌점,예쁘다,35
1104,오설록티 하우스 북촌점,음료,33
1104,오설록티 하우스 북촌점,뷰,27
1104,오설록티 하우스 북촌점,디저트,27
1104,오설록티 하우스 북촌점,녹차,26
1104,오설록티 하우스 북촌점,3층,24
1104,오설록티 하우스 북촌점,맛,24
1104,오설록티 하우스 북촌점,티,23
1104,오설록티 하우스 북촌점,보다,23
1104,오설록티 하우스 북촌점,인테리어,23
1104,오설록티 하우스 북촌점,멋지다,22
1104,오설록티 하우스 북촌점,칵테일,21
1104,오설록티 하우스 북촌점,정말,20
1104,오설록티 하우스 북촌점,친절하다,20
1104,오설록티 하우스 북촌점,가다,19
1104,오설록티 하우스 북촌점,공간,19
1104,오설록티 하우스 북촌점,메뉴,18
1104,오설록티 하우스 북촌점,한,16
1104,오설록티 하우스 북촌점,깔끔하다,15
1104,오설록티 하우스 북촌점,바,15
1104,오설록티 하우스 북촌점,사람,15
1104,오설록티 하우스 북촌점,곳,14
1104,오설록티 하우스 북촌점,많다,14
1104,오설록티 하우스 북촌점,많이,14
1104,오설록티 하우스 북촌점,차,14
1104,오설록티 하우스 북촌점,차도,14
1104,오설록티 하우스 북촌점,건물,13
1104,오설록티 하우스 북촌점,먹다,13
1104,오설록티 하우스 북촌점,가보다,12
1104,오설록티 하우스 북촌점,되다,12
1104,오설록티 하우스 북촌점,매장,12
1104,오설록티 하우스 북촌점,아니다,12
1104,오설록티 하우스 북촌점,없다,12
1104,오설록티 하우스 북촌점,에는,12
1104,오설록티 하우스 북촌점,직원,12
1104,오설록티 하우스 북촌점,역시,11
1104,오설록티 하우스 북촌점,프레,11
1104,오설록티 하우스 북촌점,날씨,10
1104,오설록티 하우스 북촌점,만들다,10
1104,오설록티 하우스 북촌점,방문,10
1104,오설록티 하우스 북촌점,설다,10
1115,블루보틀 삼청 카페,,258
1115,블루보틀 삼청 카페,커피,77
1115,블루보틀 삼청 카페,좋다,71
1115,블루보틀 삼청 카페,리뷰,60
1115,블루보틀 삼청 카페,대체,58
1115,블루보틀 삼청 카페,맛있다,45
1115,블루보틀 삼청 카페,친절하다,42
1115,블루보틀 삼청 카페,맛,39
1115,블루보틀 삼청 카페,너무,33
1115,블루보틀 삼청 카페,블루보틀,29
1115,블루보틀 삼청 카페,보다,25
1115,블루보틀 삼청 카페,없다,23
1115,블루보틀 삼청 카페,사람,22
1115,블루보틀 삼청 카페,많다,20
1115,블루보틀 삼청 카페,주문,19
1115,블루보틀 삼청 카페,먹다,17
1115,블루보틀 삼청 카페,자리,17
1115,블루보틀 삼청 카페,분위기,16
1115,블루보틀 삼청 카페,라떼,15
1115,블루보틀 삼청 카페,맛있는,14
1115,블루보틀 삼청 카페,받다,14
1115,블루보틀 삼청 카페,비싸다,14
1115,블루보틀 삼청 카페,예쁘다,13
1115,블루보틀 삼청 카페,인테리어,13
1115,블루보틀 삼청 카페,좌석,13
1115,블루보틀 삼청 카페,가다,12
1115,블루보틀 삼청 카페,마시다,12
1115,블루보틀 삼청 카페,산미,12
1115,블루보틀 삼청 카페,뷰,11
1115,블루보틀 삼청 카페,앉다,11
1115,블루보틀 삼청 카페,2층,10
1115,블루보틀 삼청 카페,삼청점,10
1115,블루보틀 삼청 카페,아메리카노,10
1115,블루보틀 삼청 카페,오다,10
1115,블루보틀 삼청 카페,음료,10
1115,블루보틀 삼청 카페,정말,10
1115,블루보틀 삼청 카페,맛집,9
1115,블루보틀 삼청 카페,불편하다,9
1115,블루보틀 삼청 카페,않다,9
1115,블루보틀 삼청 카페,한,9
1115,블루보틀 삼청 카페,1층,8
1115,블루보틀 삼청 카페,곳,8
1115,블루보틀 삼청 카페,매장,8
1115,블루보틀 삼청 카페,서울,8
1115,블루보틀 삼청 카페,적다,8
1115,블루보틀 삼청 카페,주말,8
1115,블루보틀 삼청 카페,추천하다,8
1115,블루보틀 삼청 카페,풍경,8
1115,블루보틀 삼청 카페,다르다,7
1115,블루보틀 삼청 카페,멋지다,7
1103,프릳츠  원서점,,246
1103,프릳츠  원서점,커피,82
1103,프릳츠  원서점,좋다,75
1103,프릳츠  원서점,대체,64
1103,프릳츠  원서점,리뷰,64
1103,프릳츠  원서점,맛있다,62
1103,프릳츠  원서점,너무,29
1103,프릳츠  원서점,분위기,28
1103,프릳츠  원서점,빵,26
1103,프릳츠  원서점,야외,25
1103,프릳츠  원서점,맛있는,21
1103,프릳츠  원서점,맛,16
1103,프릳츠  원서점,프릳츠,15
1103,프릳츠  원서점,참새,13
1103,프릳츠  원서점,많다,11
1103,프릳츠  원서점,자리,11
1103,프릳츠  원서점,친절하다,11
1103,프릳츠  원서점,먹다,10
1103,프릳츠  원서점,멋지다,10
1103,프릳츠  원서점,브리오슈,10
1103,프릳츠  원서점,앉다,10
1103,프릳츠  원서점,예쁘다,10
1103,프릳츠  원서점,카페,10
1103,프릳츠  원서점,한옥,10
1103,프릳츠  원서점,날씨,9
1103,프릳츠  원서점,보다,9
1103,프릳츠  원서점,아쉽다,9
1103,프릳츠  원서점,인테리어,9
1103,프릳츠  원서점,점,9
1103,프릳츠  원서점,좋아하다,9
1103,프릳츠  원서점,커피랑,9
1103,프릳츠  원서점,공간,8
1103,프릳츠  원서점,방문,8
