상가업소번호,가게명,키워드,갯수
MA010120220809778726,노가리마켓 서울숲,,540
MA010120220809778726,노가리마켓 서울숲,맛있다,288
MA010120220809778726,노가리마켓 서울숲,좋다,235
MA010120220809778726,노가리마켓 서울숲,너무,110
MA010120220809778726,노가리마켓 서울숲,분위기,100
MA010120220809778726,노가리마켓 서울숲,안주,85
MA010120220809778726,노가리마켓 서울숲,음식,70
MA010120220809778726,노가리마켓 서울숲,친절하다,48
MA010120220809778726,노가리마켓 서울숲,오다,42
MA010120220809778726,노가리마켓 서울숲,먹다,35
MA010120220809778726,노가리마켓 서울숲,친구,34
MA010120220809778726,노가리마켓 서울숲,맛,29
MA010120220809778726,노가리마켓 서울숲,술,29
MA010120220809778726,노가리마켓 서울숲,이랑,28
MA010120220809778726,노가리마켓 서울숲,직원,28
MA010120220809778726,노가리마켓 서울숲,다양하다,25
MA010120220809778726,노가리마켓 서울숲,메뉴,25
MA010120220809778726,노가리마켓 서울숲,서울숲,25
MA010120220809778726,노가리마켓 서울숲,굿굿굿,24
MA010120220809778726,노가리마켓 서울숲,랑,22
MA010120220809778726,노가리마켓 서울숲,볼,22
MA010120220809778726,노가리마켓 서울숲,예약,22
MA010120220809778726,노가리마켓 서울숲,요,22
MA010120220809778726,노가리마켓 서울숲,노가리,21
MA010120220809778726,노가리마켓 서울숲,대화,21
MA010120220809778726,노가리마켓 서울숲,룸,21
MA010120220809778726,노가리마켓 서울숲,가다,20
MA010120220809778726,노가리마켓 서울숲,맥주,19
MA010120220809778726,노가리마켓 서울숲,하이,19
MA010120220809778726,노가리마켓 서울숲,화장실,19
MA010120220809778726,노가리마켓 서울숲,곳,18
MA010120220809778726,노가리마켓 서울숲,마켓,18
MA010120220809778726,노가리마켓 서울숲,가성,17
MA010120220809778726,노가리마켓 서울숲,분들,17
MA010120220809778726,노가리마켓 서울숲,자리,17
MA010120220809778726,노가리마켓 서울숲,많다,16
MA010120220809778726,노가리마켓 서울숲,진짜,16
MA010120220809778726,노가리마켓 서울숲,방문,15
MA010120220809778726,노가리마켓 서울숲,캠핑장,15
MA010120220809778726,노가리마켓 서울숲,깨끗하다,14
MA010120220809778726,노가리마켓 서울숲,노래,14
MA010120220809778726,노가리마켓 서울숲,비,14
MA010120220809778726,노가리마켓 서울숲,술집,14
MA010120220809778726,노가리마켓 서울숲,치킨,14
MA010120220809778726,노가리마켓 서울숲,루프,13
MA010120220809778726,노가리마켓 서울숲,마시기,13
MA010120220809778726,노가리마켓 서울숲,정말,13
MA010120220809778726,노가리마켓 서울숲,캠핑,13
MA010120220809778726,노가리마켓 서울숲,탑,13
MA010120220809778726,노가리마켓 서울숲,튀김,13
MA010120220807012300,크림라벨 서울숲 본점,,492
MA010120220807012300,크림라벨 서울숲 본점,맛있다,276
MA010120220807012300,크림라벨 서울숲 본점,케이크,247
MA010120220807012300,크림라벨 서울숲 본점,딸기,136
MA010120220807012300,크림라벨 서울숲 본점,너무,113
MA010120220807012300,크림라벨 서울숲 본점,크림,100
MA010120220807012300,크림라벨 서울숲 본점,먹다,90
MA010120220807012300,크림라벨 서울숲 본점,맛,49
MA010120220807012300,크림라벨 서울숲 본점,생크림,48
MA010120220807012300,크림라벨 서울숲 본점,케익,47
MA010120220807012300,크림라벨 서울숲 본점,좋다,43
MA010120220807012300,크림라벨 서울숲 본점,생일,38
MA010120220807012300,크림라벨 서울숲 본점,진짜,37
MA010120220807012300,크림라벨 서울숲 본점,친절하다,33
MA010120220807012300,크림라벨 서울숲 본점,정말,32
MA010120220807012300,크림라벨 서울숲 본점,보다,27
MA010120220807012300,크림라벨 서울숲 본점,선물,27
MA010120220807012300,크림라벨 서울숲 본점,라벨,26
MA010120220807012300,크림라벨 서울숲 본점,복숭아,26
MA010120220807012300,크림라벨 서울숲 본점,주문,23
MA010120220807012300,크림라벨 서울숲 본점,맛집,22
MA010120220807012300,크림라벨 서울숲 본점,예약,22
MA010120220807012300,크림라벨 서울숲 본점,부드럽다,21
MA010120220807012300,크림라벨 서울숲 본점,예쁘다,19
MA010120220807012300,크림라벨 서울숲 본점,크리스마스,19
MA010120220807012300,크림라벨 서울숲 본점,요,18
MA010120220807012300,크림라벨 서울숲 본점,친구,17
MA010120220807012300,크림라벨 서울숲 본점,빵,16
MA010120220807012300,크림라벨 서울숲 본점,구매,15
MA010120220807012300,크림라벨 서울숲 본점,고,14
MA010120220807012300,크림라벨 서울숲 본점,이쁘다,14
MA010120220807012300,크림라벨 서울숲 본점,좋아하다,14
MA010120220807012300,크림라벨 서울숲 본점,감사하다,13
MA010120220807012300,크림라벨 서울숲 본점,많이,13
MA010120220807012300,크림라벨 서울숲 본점,한,13
MA010120220807012300,크림라벨 서울숲 본점,가족,12
MA010120220807012300,크림라벨 서울숲 본점,굿굿굿,12
MA010120220807012300,크림라벨 서울숲 본점,무화과,12
MA010120220807012300,크림라벨 서울숲 본점,엄청,11
MA010120220807012300,크림라벨 서울숲 본점,에도,11
MA010120220807012300,크림라벨 서울숲 본점,과일,10
MA010120220807012300,크림라벨 서울숲 본점,않다,10
MA010120220807012300,크림라벨 서울숲 본점,이라,10
MA010120220807012300,크림라벨 서울숲 본점,최고,10
MA010120220807012300,크림라벨 서울숲 본점,커피,10
MA010120220807012300,크림라벨 서울숲 본점,케잌,10
MA010120220807012300,크림라벨 서울숲 본점,라떼,9
MA010120220807012300,크림라벨 서울숲 본점,비싸다,9
MA010120220807012300,크림라벨 서울숲 본점,사다,9
MA010120220807012300,크림라벨 서울숲 본점,엔,9
2223,누데이크 성수점,,444
2223,누데이크 성수점,맛있다,149
2223,누데이크 성수점,케이크,102
2223,누데이크 성수점,맛,72
2223,누데이크 성수점,디저트,70
2223,누데이크 성수점,좋다,68
2223,누데이크 성수점,먹다,58
2223,누데이크 성수점,너무,37
2223,누데이크 성수점,빵,37
2223,누데이크 성수점,굿굿굿,35
2223,누데이크 성수점,커피,35
2223,누데이크 성수점,보다,34
2223,누데이크 성수점,분위기,34
2223,누데이크 성수점,많다,28
2223,누데이크 성수점,크림,28
2223,누데이크 성수점,비싸다,25
2223,누데이크 성수점,특이하다,25
2223,누데이크 성수점,한,25
2223,누데이크 성수점,이크,23
2223,누데이크 성수점,요,22
2223,누데이크 성수점,카페,22
2223,누데이크 성수점,피크,22
2223,누데이크 성수점,가격,21
2223,누데이크 성수점,누데,20
2223,누데이크 성수점,녹차,18
2223,누데이크 성수점,독특하다,16
2223,누데이크 성수점,예약,15
2223,누데이크 성수점,오다,15
2223,누데이크 성수점,음료,15
2223,누데이크 성수점,친절하다,15
2223,누데이크 성수점,방문,12
2223,누데이크 성수점,사람,12
2223,누데이크 성수점,생각,12
2223,누데이크 성수점,인테리어,12
2223,누데이크 성수점,특별하다,12
2223,누데이크 성수점,버거,11
2223,누데이크 성수점,크다,11
2223,누데이크 성수점,라떼,10
2223,누데이크 성수점,메뉴,10
2223,누데이크 성수점,예쁘다,10
2223,누데이크 성수점,직원,10
2223,누데이크 성수점,진짜,10
2223,누데이크 성수점,케익,10
2223,누데이크 성수점,구매,9
2223,누데이크 성수점,디자인,9
2223,누데이크 성수점,서,9
2223,누데이크 성수점,싶다,9
2223,누데이크 성수점,않다,9
2223,누데이크 성수점,양,9
2223,누데이크 성수점,없다,9
MA010120220802991908,쎄콩데live,,474
MA010120220802991908,쎄콩데live,맛있다,299
MA010120220802991908,쎄콩데live,좋다,138
MA010120220802991908,쎄콩데live,너무,95
MA010120220802991908,쎄콩데live,먹다,81
MA010120220802991908,쎄콩데live,음식,76
MA010120220802991908,쎄콩데live,메뉴,58
MA010120220802991908,쎄콩데live,친절하다,55
MA010120220802991908,쎄콩데live,맛,53
MA010120220802991908,쎄콩데live,브런치,46
MA010120220802991908,쎄콩데live,도넛,40
MA010120220802991908,쎄콩데live,오다,38
MA010120220802991908,쎄콩데live,분위기,37
MA010120220802991908,쎄콩데live,다양하다,33
MA010120220802991908,쎄콩데live,잼,32
MA010120220802991908,쎄콩데live,커피,32
MA010120220802991908,쎄콩데live,보다,31
MA010120220802991908,쎄콩데live,와인,27
MA010120220802991908,쎄콩데live,많다,25
MA010120220802991908,쎄콩데live,종류,25
MA010120220802991908,쎄콩데live,직원,24
MA010120220802991908,쎄콩데live,매장,23
MA010120220802991908,쎄콩데live,예쁘다,23
MA010120220802991908,쎄콩데live,음료,22
MA010120220802991908,쎄콩데live,추천,21
MA010120220802991908,쎄콩데live,니,20
MA010120220802991908,쎄콩데live,시,20
MA010120220802991908,쎄콩데live,랑,19
MA010120220802991908,쎄콩데live,방문,19
MA010120220802991908,쎄콩데live,콩,19
MA010120220802991908,쎄콩데live,깔끔하다,18
MA010120220802991908,쎄콩데live,샌드위치,18
MA010120220802991908,쎄콩데live,정말,18
MA010120220802991908,쎄콩데live,처,18
MA010120220802991908,쎄콩데live,포트,18
MA010120220802991908,쎄콩데live,진짜,17
MA010120220802991908,쎄콩데live,에그인헬,16
MA010120220802991908,쎄콩데live,요거트,15
MA010120220802991908,쎄콩데live,분들,14
MA010120220802991908,쎄콩데live,서울숲,14
MA010120220802991908,쎄콩데live,싶다,14
MA010120220802991908,쎄콩데live,요,14
MA010120220802991908,쎄콩데live,특히,14
MA010120220802991908,쎄콩데live,맛집,13
MA010120220802991908,쎄콩데live,신선하다,13
MA010120220802991908,쎄콩데live,이쁘다,13
MA010120220802991908,쎄콩데live,곳,12
MA010120220802991908,쎄콩데live,체리,12
MA010120220802991908,쎄콩데live,고르다,11
MA010120220802991908,쎄콩데live,귀엽다,11
MA010120220808201784,고든램지 스트리트 피자 서울숲점,,443
MA010120220808201784,고든램지 스트리트 피자 서울숲점,피자,280
MA010120220808201784,고든램지 스트리트 피자 서울숲점,맛있다,120
MA010120220808201784,고든램지 스트리트 피자 서울숲점,먹다,96
MA010120220808201784,고든램지 스트리트 피자 서울숲점,맛,52
MA010120220808201784,고든램지 스트리트 피자 서울숲점,좋다,38
MA010120220808201784,고든램지 스트리트 피자 서울숲점,나오다,32
MA010120220808201784,고든램지 스트리트 피자 서울숲점,보다,28
MA010120220808201784,고든램지 스트리트 피자 서울숲점,한,26
MA010120220808201784,고든램지 스트리트 피자 서울숲점,친절하다,24
MA010120220808201784,고든램지 스트리트 피자 서울숲점,않다,23
MA010120220808201784,고든램지 스트리트 피자 서울숲점,종류,23
MA010120220808201784,고든램지 스트리트 피자 서울숲점,램지,21
MA010120220808201784,고든램지 스트리트 피자 서울숲점,고든,20
MA010120220808201784,고든램지 스트리트 피자 서울숲점,적,19
MA010120220808201784,고든램지 스트리트 피자 서울숲점,만,18
MA010120220808201784,고든램지 스트리트 피자 서울숲점,요,18
MA010120220808201784,고든램지 스트리트 피자 서울숲점,6,17
MA010120220808201784,고든램지 스트리트 피자 서울숲점,너무,17
MA010120220808201784,고든램지 스트리트 피자 서울숲점,가격,16
MA010120220808201784,고든램지 스트리트 피자 서울숲점,없다,15
MA010120220808201784,고든램지 스트리트 피자 서울숲점,직원,15
MA010120220808201784,고든램지 스트리트 피자 서울숲점,가다,14
MA010120220808201784,고든램지 스트리트 피자 서울숲점,따뜻하다,14
MA010120220808201784,고든램지 스트리트 피자 서울숲점,메뉴,14
MA010120220808201784,고든램지 스트리트 피자 서울숲점,못,14
MA010120220808201784,고든램지 스트리트 피자 서울숲점,비싸다,14
MA010120220808201784,고든램지 스트리트 피자 서울숲점,생각,14
MA010120220808201784,고든램지 스트리트 피자 서울숲점,아니다,14
MA010120220808201784,고든램지 스트리트 피자 서울숲점,가보다,13
MA010120220808201784,고든램지 스트리트 피자 서울숲점,괜찮다,13
MA010120220808201784,고든램지 스트리트 피자 서울숲점,굿굿굿,13
MA010120220808201784,고든램지 스트리트 피자 서울숲점,음식,13
MA010120220808201784,고든램지 스트리트 피자 서울숲점,한번,13
