상가업소번호,가게명,keyword30_1,keyword30_2
1109,어니언안국,"[('', 795), ('좋다', 256), ('맛있다', 171), ('빵', 109), ('굿굿굿', 106), ('분위기', 98), ('너무', 91), ('친절하다', 91), ('커피', 91), ('많다', 87), ('소금빵', 80), ('사람', 70), ('직원분들', 47), ('예쁘다', 46), ('보다', 44), ('카페', 44), ('맛', 43), ('가다', 42), ('한옥', 42), ('먹다', 38), ('진짜', 38), ('곳', 34), ('인테리어', 34), ('자리', 33), ('종류', 33), ('어니언', 30), ('앉다', 27), ('없다', 27), ('음료', 26), ('인데', 26), ('정말', 26), ('요', 25), ('많이', 24), ('다', 22), ('않다', 22), ('오다', 22), ('한옥카페', 22), ('이라', 21), ('라', 20), ('엄청', 20), ('한', 20), ('친절한', 19), ('공간', 18), ('맛집', 18), ('방문', 18), ('싶다', 18), ('아쉽다', 18), ('가격', 17), ('넓다', 17), ('웨이팅', 17)]","[('굿굿굿', 106), (' 좋다', 87), (' 맛있다 ', 80), (' ', 68), ('빵 ', 65), ('맛있다 ', 57), ('좋다', 52), (' 친절하다', 36), (' 소금빵', 35), (' 커피', 35), (' 많다', 33), (' 분위기', 33), (' 한옥', 30), (' 사람', 29), (' 예쁘다', 24), (' 직원분들', 24), ('너무', 24), (' 분위기 좋다', 23), ('빵 맛있다 ', 23), ('', 19), (' 사람 많다', 18), (' 진짜', 17), (' 너무', 15), (' 인테리어', 15), (' 먹다', 14), (' 카페', 14), (' 어니언', 13), (' 너무 맛있다 ', 12), (' 맛', 12), (' 소금빵 맛있다 ', 12), (' 오다', 11), (' 음료', 11), (' 자리', 11), ('분위기', 11), (' 가다', 10), (' 많이', 10), (' 정말', 10), (' 종류', 10), (' 친절하다 좋다', 10), (' 한옥카페', 10), ('가다', 10), (' 너무 좋다', 9), (' 앉다', 9), (' 멋지다', 8), (' 보다', 8), (' 직원', 8), (' 공간', 7), (' 나오다', 7), (' 싶다', 7), (' 안국', 7)]"
1115,블루보틀 삼청 카페,"[('', 370), ('좋다', 146), ('커피', 116), ('맛있다', 84), ('굿굿굿', 69), ('너무', 50), ('친절하다', 49), ('맛', 46), ('블루보틀', 41), ('많다', 40), ('라떼', 28), ('보다', 28), ('사람', 26), ('좌석', 25), ('자리', 24), ('뷰', 23), ('먹다', 23), ('앉다', 23), ('맛있는', 21), ('비싸다', 20), ('정말', 20), ('깔끔하다', 19), ('분위기', 19), ('않다', 19), ('불편하다', 18), ('주문', 17), ('뉴올리언스', 16), ('음료', 16), ('가격', 15), ('없다', 15), ('원두', 14), ('2층', 13), ('3층', 12), ('나오다', 12), ('매장', 12), ('삼청동', 12), ('오다', 12), ('요', 12), ('적다', 12), ('직원분', 12), ('직원분들', 12), ('맛있는라떼', 11), ('예쁘다', 11), ('곳', 10), ('마시다', 10), ('말다', 10), ('오늘', 10), ('진짜', 10), ('가다', 9), ('역시', 9)]","[('굿굿굿', 69), (' 좋다', 57), (' 커피', 50), (' 맛있다 ', 48), (' ', 33), ('맛있다 ', 32), ('좋다', 30), (' 맛있는 커피', 20), (' 친절하다', 18), ('뷰 ', 15), (' 블루보틀', 14), (' 많다', 13), ('너무', 12), (' 너무', 11), (' 사람', 11), ('라떼 ', 11), ('뷰 좋다', 11), ('', 10), (' 좌석', 10), (' 비싸다', 9), (' 먹다', 8), (' 불편하다', 8), ('깔끔하다', 8), (' 맛', 7), (' 분위기', 7), (' 분위기 좋다', 7), (' 않다', 7), (' 자리', 7), (' 정말', 7), (' 주문', 7), (' 커피 맛', 7), ('라떼', 7), ('많다', 7), (' 맛있는라떼', 6), (' 사람 많다', 6), (' 앉다', 6), (' 원두', 6), ('가격', 6), (' 나오다', 5), (' 매장', 5), (' 없다', 5), (' 역시', 5), (' 직원분', 5), (' 직원분들', 5), ('3층', 5), (' 가격 비싸다', 4), (' 너무 맛있다 ', 4), (' 맛 좋다', 4), (' 부드럽다', 4), (' 삼청동', 4)]"
1100,소금집델리 안국,"[('', 486), ('맛있다', 107), ('먹다', 81), ('잠봉뵈르', 60), ('좋다', 50), ('너무', 44), ('보다', 42), ('맛', 41), ('샌드위치', 40), ('웨이팅', 35), ('포장', 32), ('잠봉', 31), ('진짜', 28), ('굿굿굿', 26), ('기다리다', 23), ('햄', 23), ('요', 22), ('소금집', 21), ('한', 21), ('바게트', 20), ('않다', 20), ('가다', 19), ('없다', 18), ('버터', 17), ('좋아하다', 17), ('들다', 16), ('맛집', 16), ('나오다', 15), ('다', 15), ('싶다', 14), ('역시', 14), ('정말', 14), ('친절하다', 14), ('당근', 13), ('마쥬', 13), ('아니다', 13), ('평일', 13), ('근데', 12), ('만', 12), ('메뉴', 12), ('생각', 12), ('느낌', 11), ('되다', 11), ('많이', 11), ('매장', 11), ('주말', 11), ('짜다', 11), ('곳', 10), ('두다', 10), ('많다', 10)]","[(' ', 61), (' 맛있다 ', 53), (' 잠봉뵈르 ', 37), ('맛있다 ', 36), ('굿굿굿', 26), (' 먹다', 24), (' 좋다', 21), (' 웨이팅', 15), (' 너무', 13), (' 너무 맛있다 ', 12), (' 맛', 12), (' 잠봉', 12), (' 포장', 11), ('', 10), (' 샌드위치', 10), (' 진짜', 9), (' 잠봉뵈르  맛있다 ', 8), (' 좋아하다', 8), (' 기다리다', 7), (' 들다', 7), (' 먹다 보다', 7), (' 바게트', 7), (' 정말', 7), ('좋다', 7), (' 나오다', 6), (' 맛있다  먹다', 6), (' 생각 보다', 6), (' 없다', 6), (' 짜다', 6), (' 햄', 6), (' 가다', 5), (' 곳', 5), (' 느낌', 5), (' 많이', 5), (' 매장', 5), (' 메뉴', 5), (' 버터', 5), (' 사람', 5), (' 소금집', 5), (' 싶다', 5), (' 역시', 5), ('가다', 5), ('근데', 5), ('너무', 5), (' 그렇다', 4), (' 근데', 4), (' 근처', 4), (' 느끼하다', 4), (' 당근', 4), (' 대기', 4)]"
1104,오설록티 하우스 북촌점,"[('', 365), ('좋다', 122), ('맛있다', 55), ('너무', 50), ('오설록', 48), ('예쁘다', 39), ('분위기', 38), ('굿굿굿', 33), ('보다', 33), ('맛', 32), ('녹차', 30), ('매장', 30), ('북촌', 30), ('티', 29), ('인테리어', 29), ('음료', 26), ('디저트', 25), ('먹다', 25), ('칵테일', 25), ('많다', 24), ('뷰', 23), ('한', 23), ('공간', 22), ('정말', 22), ('없다', 20), ('멋지다', 19), ('사람', 19), ('건물', 18), ('오다', 18), ('괜찮다', 17), ('자리', 17), ('3층', 16), ('다양하다', 16), ('방문', 16), ('인', 16), ('이라', 15), ('차', 15), ('카페', 15), ('되어다', 14), ('메뉴', 14), ('친절하다', 14), ('1층', 13), ('나오다', 13), ('느낌', 13), ('들다', 13), ('싶다', 13), ('인데', 13), ('점', 13), ('경험', 12), ('날', 12)]","[(' 좋다', 50), (' ', 36), (' 맛있다 ', 33), ('굿굿굿', 33), (' 오설록', 19), (' 예쁘다', 16), ('좋다', 15), (' 너무', 14), (' 분위기', 14), ('맛있다 ', 14), (' 매장', 12), ('', 11), (' 디저트', 11), (' 먹다', 11), ('뷰 ', 11), (' 북촌', 10), (' 녹차', 9), (' 음료', 9), (' 인테리어', 9), (' 맛', 8), (' 멋지다', 8), (' 보다', 8), (' 분위기 좋다', 8), (' 사람', 8), (' 정말', 8), (' 공간', 7), (' 나오다', 7), (' 오다', 7), (' 친절하다', 7), ('너무', 7), ('    ', 6), (' 건물', 6), (' 자리', 6), (' 차', 6), (' 카페', 6), (' 칵테일', 6), ('티  칵테일 ', 6), (' 경험', 5), (' 그렇다', 5), (' 기와', 5), (' 너무 좋다', 5), (' 다양하다', 5), (' 만들다', 5), (' 많다', 5), (' 맛 좋다', 5), (' 메뉴', 5), (' 싶다', 5), (' 앉다', 5), (' 없다', 5), (' 음료 맛있다 ', 5)]"
MA010120220814042518,핑크래빗가든,"[('', 286), ('좋다', 112), ('맛있다', 72), ('너무', 55), ('샐러드', 53), ('예쁘다', 47), ('먹다', 46), ('매장', 37), ('샌드위치', 37), ('신선하다', 35), ('음식', 33), ('많다', 32), ('프레첼', 28), ('넓다', 27), ('친절하다', 25), ('맛', 24), ('분위기', 24), ('인테리어', 23), ('굿굿굿', 22), ('이라', 22), ('요', 18), ('자리', 16), ('한', 15), ('가다', 14), ('않다', 14), ('양도', 14), ('야채', 13), ('뷰', 12), ('2층', 12), ('다양하다', 12), ('진짜', 12), ('채소', 12), ('되다', 11), ('사진', 11), ('없다', 11), ('오다', 11), ('크다', 11), ('가게', 10), ('방문', 10), ('보다', 10), ('야외', 10), ('음료', 10), ('재료', 10), ('나오다', 9), ('날씨', 9), ('예요', 9), ('잠봉뵈르', 9), ('커피', 9), ('테라스', 9), ('할인', 9)]","[(' 좋다', 45), (' ', 38), (' 맛있다 ', 35), ('맛있다 ', 30), ('굿굿굿', 22), (' 너무', 20), (' 먹다', 18), (' 샐러드', 17), (' 예쁘다', 17), (' 샌드위치', 16), (' 신선하다', 15), (' 매장', 14), ('좋다', 14), ('', 13), (' 프레첼', 13), (' 많다', 12), (' 음식', 12), (' 친절하다', 12), (' 넓다', 11), (' 맛', 10), (' 분위기', 9), (' 너무 좋다', 8), (' 인테리어', 8), (' 너무 맛있다 ', 7), (' 너무 예쁘다', 7), ('너무', 7), ('뷰 ', 7), (' 다양하다', 6), (' 진짜', 6), (' 가다', 5), (' 신선하다 맛있다 ', 5), (' 않다', 5), (' 야외', 5), (' 야채', 5), (' 음료', 5), (' 채소', 5), ('가게', 5), (' 맛있는 샐러드', 4), (' 분위기 좋다', 4), (' 사장님', 4), (' 샌드위치 샐러드', 4), (' 싶다', 4), (' 안국역', 4), (' 양도', 4), (' 없다', 4), (' 음식 맛있다 ', 4), (' 재료', 4), (' 정말', 4), (' 커피', 4), (' 핑크 래빗 가든', 4)]"
1103,프릳츠  원서점,"[('', 220), ('커피', 68), ('좋다', 50), ('맛있다', 49), ('너무', 31), ('굿굿굿', 25), ('빵', 22), ('맛', 21), ('산미', 20), ('야외', 20), ('분위기', 18), ('않다', 17), ('참새', 17), ('프릳츠', 16), ('친절하다', 15), ('테이블', 15), ('많다', 14), ('없다', 14), ('가다', 13), ('맛있는', 13), ('먹다', 13), ('보다', 13), ('오다', 13), ('곳', 11), ('앉다', 10), ('원두', 10), ('이라', 10), ('되어다', 8), ('만', 8), ('밖에', 8), ('비둘기', 8), ('싶다', 8), ('아니다', 8), ('아메리카노', 8), ('앞', 8), ('특별하다', 8), ('한', 8), ('그렇다', 7), ('느껴지다', 7), ('마시다', 7), ('못', 7), ('방문', 7), ('아쉽다', 7), ('예쁘다', 7), ('운치', 7), ('진짜', 7), ('강하다', 6), ('게', 6), ('기분', 6), ('도넛', 6)]","[(' 커피', 30), ('굿굿굿', 25), (' 맛있다 ', 24), (' ', 19), ('맛있다 ', 19), (' 좋다', 18), (' 맛있는 커피', 11), (' 산미', 9), (' 프릳츠 ', 9), ('너무', 9), ('좋다', 9), (' 분위기', 8), (' 야외', 8), (' 너무 맛있다 ', 7), (' 없다', 7), (' 참새', 7), (' 너무', 6), (' 많다', 6), (' 맛', 6), (' 않다', 6), ('', 5), (' 먹다', 5), (' 친절하다', 5), (' 테이블', 5), ('빵 ', 5), (' 느껴지다', 4), (' 맛 좋다', 4), (' 비둘기', 4), (' 싶다', 4), (' 아니다', 4), (' 앞', 4), (' 야외 테이블', 4), (' 예쁘다', 4), (' 오다', 4), (' 가다', 3), (' 곳', 3), (' 그렇다', 3), (' 많이', 3), (' 매장', 3), (' 방문', 3), (' 사람', 3), (' 산미 강하다', 3), (' 아메리카노', 3), (' 앉다', 3), (' 정말', 3), (' 좋아하다', 3), (' 주문', 3), (' 진짜', 3), (' 진하다', 3), (' 특별하다', 3)]"
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,"[('', 202), ('좋다', 70), ('맛있다', 64), ('너무', 32), ('음식', 32), ('맛', 28), ('친절하다', 28), ('미트볼', 26), ('먹다', 24), ('굿굿굿', 22), ('많다', 22), ('샐러드', 20), ('스테이크', 16), ('양도', 16), ('필라프', 16), ('다', 14), ('가격대비', 12), ('들어가다', 12), ('스파게티', 12), ('진짜', 12), ('파스타', 12), ('맛집', 10), ('직원분들', 10), ('플래터', 10), ('가성비', 8), ('걸리다', 8), ('곳', 8), ('둘이서', 8), ('맥주', 8), ('배부르다', 8), ('보다', 8), ('삼청동', 8), ('식사', 8), ('않다', 8), ('양', 8), ('양은', 8), ('없다', 8), ('오래', 8), ('요', 8), ('자리', 8), ('추천하다', 8), ('친절한', 8), ('느껴지다', 6), ('맞다', 6), ('방문', 6), ('별로', 6), ('분위기', 6), ('사장님', 6), ('아쉽다', 6), ('오징어', 6)]","[(' 맛있다 ', 36), (' 좋다', 28), ('굿굿굿', 22), (' ', 20), ('맛있다 ', 18), (' 친절하다', 12), ('좋다', 12), ('', 10), (' 너무', 10), (' 음식', 10), (' 많다', 8), (' 먹다', 8), (' 샐러드', 8), (' 양도', 8), (' 너무 맛있다 ', 6), (' 너무 좋다', 6), (' 맛', 6), (' 음식 맛있다 ', 6), (' 진짜', 6), ('가격대비', 6), (' 느껴지다', 4), (' 들어가다', 4), (' 맛 좋다', 4), (' 맛집', 4), (' 맞다', 4), (' 맥주', 4), (' 미트볼', 4), (' 배부르다', 4), (' 사장님', 4), (' 삼청동', 4), (' 스파게티', 4), (' 식사', 4), (' 않다', 4), (' 양', 4), (' 양도 많다', 4), (' 오래', 4), (' 오래 걸리다', 4), (' 직원분들', 4), (' 친절하다 음식', 4), (' 파스타', 4), (' 필라프', 4), ('가성비', 4), ('맛', 4), ('맛있다 다', 4), ('        방문', 2), ('        빠지다 없이', 2), ('        좋다', 2), ('        중', 2), ('        진짜', 2), ('        파스타랑', 2)]"
1108,월영당 서울,"[('', 202), ('좋다', 53), ('맛있다', 50), ('쑥떡쉐이크', 33), ('대마라떼', 32), ('먹다', 24), ('굿굿굿', 21), ('보다', 21), ('커피', 21), ('맛', 19), ('음료', 18), ('카페', 18), ('월영당', 16), ('너무', 14), ('마들렌', 14), ('분위기', 14), ('가다', 13), ('안동', 13), ('메뉴', 12), ('예쁘다', 12), ('진짜', 12), ('대마', 11), ('디저트', 11), ('방문', 11), ('시그니처', 11), ('인', 11), ('비싸다', 10), ('인테리어', 10), ('싶다', 9), ('않다', 9), ('처음', 9), ('고소하다', 8), ('많다', 8), ('맛있는', 8), ('맛집', 8), ('야외', 8), ('엔', 8), ('테라스', 8), ('한', 8), ('고', 7), ('삼청동', 7), ('앉다', 7), ('없다', 7), ('좋아하다', 7), ('추천하다', 7), ('가격', 6), ('곳', 6), ('날', 6), ('다', 6), ('달이', 6)]","[(' 맛있다 ', 28), (' ', 21), ('굿굿굿', 21), (' 좋다', 18), ('맛있다 ', 15), (' 쑥떡쉐이크', 12), ('좋다', 10), (' 음료', 8), (' 커피', 8), (' 대마라떼', 7), (' 먹다', 7), (' 예쁘다', 7), (' 카페', 7), ('대마라떼', 7), ('', 6), (' 방문', 6), (' 월영당', 6), (' 진짜', 6), (' 맛', 5), (' 분위기', 5), (' 분위기 좋다', 5), (' 싶다', 5), (' 인테리어', 5), (' 가다', 4), (' 맛있는 커피', 4), (' 메뉴', 4), (' 야외', 4), (' 야외테라스', 4), (' 좋아하다', 4), (' 처음', 4), (' 테라스', 4), ('가다', 4), (' 너무', 3), (' 너무 맛있다 ', 3), (' 대마', 3), (' 되다', 3), (' 들어가다', 3), (' 디저트', 3), (' 맛있는 디저트', 3), (' 먹다 보다', 3), (' 보다', 3), (' 사장님', 3), (' 삼청동', 3), (' 쑥떡쉐이크 맛있다 ', 3), (' 안동', 3), (' 안동 대마라떼', 3), (' 않다', 3), (' 엄청', 3), (' 음료 디저트', 3), (' 진짜 맛있다 ', 3)]"
MA010120220804670209,백미당 삼청점,"[('', 109), ('아이스크림', 52), ('좋다', 40), ('굿굿굿', 33), ('맛있다', 28), ('맛', 16), ('없다', 15), ('많다', 14), ('인테리어', 14), ('사람', 13), ('직원', 12), ('너무', 11), ('커피', 10), ('뷰', 8), ('예쁘다', 7), ('우유', 7), ('자리', 7), ('보다', 6), ('가다', 5), ('당', 5), ('매장', 5), ('먹다', 5), ('산미', 5), ('서', 5), ('엔', 5), ('정말', 5), ('화장실', 5), ('계산', 4), ('고', 4), ('관리', 4), ('만들다', 4), ('멋있다', 4), ('보이다', 4), ('아니다', 4), ('안되다', 4), ('앉다', 4), ('요', 4), ('특별하다', 4), ('경복궁', 3), ('나오다', 3), ('대화', 3), ('메론', 3), ('백미', 3), ('않다', 3), ('외관', 3), ('주말', 3), ('지점', 3), ('진하다', 3), ('필요하다', 3), ('가지', 2)]","[('굿굿굿', 33), (' 아이스크림', 16), ('맛있다 ', 14), ('좋다', 13), (' 맛있다 ', 10), (' 좋다', 10), (' ', 7), (' 없다', 7), (' 사람', 6), (' 아이스크림 맛있다 ', 6), (' 직원', 5), (' 커피', 5), ('많다', 5), ('', 4), (' 너무', 4), (' 인테리어', 4), (' 맛', 3), (' 먹다', 3), (' 사람 많다', 3), (' 예쁘다', 3), (' 자리', 3), ('뷰 좋다', 3), (' 너무 많다', 2), (' 많다', 2), (' 멋있다', 2), (' 백미 당', 2), (' 사람 너무', 2), (' 산미', 2), (' 아이스크림 맛', 2), (' 안되다', 2), (' 않다', 2), (' 우유 아이스크림', 2), (' 우유 아이스크림 맛있다 ', 2), (' 자리 없다', 2), (' 지점', 2), (' 특별하다', 2), (' 한옥', 2), (' 화장실', 2), ('계산', 2), ('맛', 2), ('뷰 ', 2), ('없다', 2), ('        눈', 1), ('        백미 당', 1), (' 4천원 대라 가격 부담', 1), (' 가격', 1), (' 가격 부담', 1), (' 가다가 백미 당', 1), (' 가면 좋다', 1), (' 가보다', 1)]"
MA0101202212A0020676,갓잇 안국점,"[('', 220), ('맛있다', 65), ('먹다', 42), ('좋다', 34), ('음식', 31), ('친절하다', 25), ('너무', 23), ('가다', 21), ('세트', 19), ('타코', 16), ('굿굿굿', 14), ('요', 13), ('주문', 13), ('진짜', 13), ('근데', 12), ('배부르다', 12), ('갓잇', 10), ('많다', 10), ('맛', 10), ('매장', 10), ('보다', 10), ('한', 9), ('대기', 8), ('메뉴', 8), ('방문', 8), ('않다', 8), ('정말', 8), ('분위기', 7), ('싶다', 7), ('양', 7), ('오다', 7), ('웨이팅', 7), ('인', 7), ('친구', 7), ('기다리다', 6), ('넘다', 6), ('둘이서', 6), ('멕시코', 6), ('아주', 6), ('엄청', 6), ('에도', 6), ('인테리어', 6), ('좋아하다', 6), ('직원분들', 6), ('최고', 6), ('친절', 6), ('테이블', 6), ('2', 5), ('기', 5), ('볼', 5)]","[(' 맛있다 ', 35), ('맛있다 ', 23), (' ', 19), (' 먹다', 17), ('굿굿굿', 14), (' 친절하다', 12), (' 음식', 11), (' 좋다', 11), ('좋다', 9), (' 너무 맛있다 ', 8), (' 타코', 7), (' 진짜', 6), (' 근데', 5), (' 너무', 5), (' 맛있다  먹다', 5), (' 음식 맛있다 ', 5), ('가다', 5), ('너무', 5), ('', 4), (' 가다', 4), (' 넘다', 4), (' 매장', 4), (' 배부르다', 4), (' 세트', 4), (' 양 많다', 4), (' 정말', 4), (' 주문', 4), ('   세트', 3), (' 갓잇', 3), (' 대기', 3), (' 맛있다  친절하다', 3), (' 메뉴', 3), (' 방문', 3), (' 아주', 3), (' 인테리어', 3), (' 직원분들', 3), (' 진짜 맛있다 ', 3), (' 최고', 3), ('2 인', 3), ('    ', 2), (' 갓잇 안국점', 2), (' 길다', 2), (' 깡통만두', 2), (' 넘다 기다리다', 2), (' 돌다', 2), (' 둘이서', 2), (' 들어가다', 2), (' 또띠아', 2), (' 말', 2), (' 맛', 2)]"
