상가업소번호,가게명,keyword30_1,keyword30_2
MA010120220809778726,노가리마켓 서울숲,"[('', 540), ('맛있다', 288), ('좋다', 235), ('너무', 110), ('분위기', 100), ('안주', 85), ('음식', 70), ('친절하다', 48), ('오다', 42), ('먹다', 35), ('친구', 34), ('맛', 29), ('술', 29), ('이랑', 28), ('직원', 28), ('다양하다', 25), ('메뉴', 25), ('서울숲', 25), ('굿굿굿', 24), ('랑', 22), ('볼', 22), ('예약', 22), ('요', 22), ('노가리', 21), ('대화', 21), ('룸', 21), ('가다', 20), ('맥주', 19), ('하이', 19), ('화장실', 19), ('곳', 18), ('마켓', 18), ('가성', 17), ('분들', 17), ('자리', 17), ('많다', 16), ('진짜', 16), ('방문', 15), ('캠핑장', 15), ('깨끗하다', 14), ('노래', 14), ('비', 14), ('술집', 14), ('치킨', 14), ('루프', 13), ('마시기', 13), ('정말', 13), ('캠핑', 13), ('탑', 13), ('튀김', 13)]","[(' 맛있다 ', 98), ('맛있다 ', 36), (' 너무 맛있다 ', 25), (' 안주 도 맛있다 ', 23), ('굿굿굿', 23), (' 좋다 ', 21), ('맛있다', 20), (' 너무 맛있다', 19), ('좋다 ', 17), (' 음식 도 맛있다 ', 14), ('친절하다 ', 12), (' 맛있다 분위기 도 ', 11), (' 분위기 도 좋다 ', 11), (' 서울숲 ', 11), ('분위기 ', 11), (' 분위기 좋다 ', 10), (' 음식 도 맛있다', 10), ('좋다', 10), (' 안주 맛있다 ', 9), (' 음식 이 맛있다', 9), (' 너무 좋다 ', 8), (' 맥주 ', 7), (' 음식 이 맛있다 ', 7), ('음식 도 ', 7), (' 대화 하다 좋다 ', 6), (' 맛있다 먹다 ', 6), (' 맛있다 술 도', 6), (' 친구 들 이랑 ', 6), ('너무 ', 6), ('너무 좋다 ', 6), ('분위기 가 ', 6), (' 노가리 마켓 ', 5), (' 맛있다 분위기 ', 5), (' 먹기 좋다 ', 5), (' 분위기 가 좋다 ', 5), (' 음식 이 ', 5), (' 좋다 맛있다 ', 5), (' 좋다 음식 도 ', 5), (' 친절하다 ', 5), (' 캠핑장 ', 5), (' 화장실 도 ', 5), ('화장실 도 ', 5), (' 감사하다 ', 4), (' 대화 하다 ', 4), (' 대화 하다 좋다', 4), (' 맛있다', 4), (' 맛있다 먹다', 4), (' 맛있다 분위기 가 ', 4), (' 메뉴 도 다양하다 ', 4), (' 분위기 좋다', 4)]"
MA010120220807012300,크림라벨 서울숲 본점,"[('', 492), ('맛있다', 276), ('케이크', 247), ('딸기', 136), ('너무', 113), ('크림', 100), ('먹다', 90), ('맛', 49), ('생크림', 48), ('케익', 47), ('좋다', 43), ('생일', 38), ('진짜', 37), ('친절하다', 33), ('정말', 32), ('보다', 27), ('선물', 27), ('라벨', 26), ('복숭아', 26), ('주문', 23), ('맛집', 22), ('예약', 22), ('부드럽다', 21), ('예쁘다', 19), ('크리스마스', 19), ('요', 18), ('친구', 17), ('빵', 16), ('구매', 15), ('고', 14), ('이쁘다', 14), ('좋아하다', 14), ('감사하다', 13), ('많이', 13), ('한', 13), ('가족', 12), ('굿굿굿', 12), ('무화과', 12), ('엄청', 11), ('에도', 11), ('과일', 10), ('않다', 10), ('이라', 10), ('최고', 10), ('커피', 10), ('케잌', 10), ('라떼', 9), ('비싸다', 9), ('사다', 9), ('엔', 9)]","[(' 케이크 ', 85), (' 맛있다 ', 60), ('맛있다 ', 39), (' 너무 맛있다 ', 33), (' 케이크 가 ', 20), (' 딸기 케이크 ', 14), (' 케이크 도 ', 14), ('케이크 ', 13), (' 진짜 맛있다 ', 12), ('굿굿굿', 12), ('맛있다', 12), (' 정말 맛있다 ', 11), (' 딸기 가 ', 10), (' 맛있다 먹다 ', 10), ('너무 맛있다 ', 10), ('좋다', 9), (' 딸기 케이크', 8), (' 무화과 케이크 ', 7), (' 케이크 가 맛있다', 7), (' 케이크 맛있다', 7), ('너무 ', 7), (' 맛있다 케이크', 6), (' 친절하다 케이크 도', 6), (' 크림 이 ', 6), (' 너무 너무 맛있다 ', 5), (' 딸기 케이크 가 ', 5), (' 맛있다 딸기 도 ', 5), (' 맛있다 크림 이 ', 5), (' 진짜 맛있다', 5), (' 케이크 도 맛있다 ', 5), (' 크림 라벨 케이크 ', 5), ('딸기 가 ', 5), ('딸기 케이크 ', 5), ('정말 ', 5), ('진짜 ', 5), (' 너무 맛있다', 4), (' 딸기 케이크 는 ', 4), (' 맛있다 먹다', 4), (' 예쁘다 맛있다 ', 4), (' 케이크 는 ', 4), (' 케이크 도 너무 ', 4), (' 케이크 예약 하다', 4), (' 케이크 진짜', 4), (' 케이크 진짜 ', 4), (' 크리스마스 ', 4), ('좋다 ', 4), ('케이크 는 ', 4), ('케이크 도 ', 4), (' 과일 도 ', 3), (' 딸기 도 듬뿍 ', 3)]"
2223,누데이크 성수점,"[('', 444), ('맛있다', 149), ('케이크', 102), ('맛', 72), ('디저트', 70), ('좋다', 68), ('먹다', 58), ('너무', 37), ('빵', 37), ('굿굿굿', 35), ('커피', 35), ('보다', 34), ('분위기', 34), ('많다', 28), ('크림', 28), ('비싸다', 25), ('특이하다', 25), ('한', 25), ('이크', 23), ('요', 22), ('카페', 22), ('피크', 22), ('가격', 21), ('누데', 20), ('녹차', 18), ('독특하다', 16), ('예약', 15), ('오다', 15), ('음료', 15), ('친절하다', 15), ('방문', 12), ('사람', 12), ('생각', 12), ('인테리어', 12), ('특별하다', 12), ('버거', 11), ('크다', 11), ('라떼', 10), ('메뉴', 10), ('예쁘다', 10), ('직원', 10), ('진짜', 10), ('케익', 10), ('구매', 9), ('디자인', 9), ('서', 9), ('싶다', 9), ('않다', 9), ('양', 9), ('없다', 9)]","[(' 케이크 ', 40), (' 맛있다 ', 39), ('굿굿굿', 34), ('맛있다 ', 17), ('맛있다', 14), (' 커피 ', 11), ('좋다', 11), ('좋다 ', 10), (' 케이크 는 ', 8), (' 피크 케이크 ', 8), ('케이크 ', 8), (' 비싸다 ', 7), (' 좋다 ', 7), (' 케이크 맛있다', 7), (' 많다 ', 6), (' 케이크 가 ', 6), (' 너무 맛있다 ', 5), (' 커피 는 ', 5), (' 커피 도 ', 5), ('분위기 ', 5), (' 맛있다 먹다 ', 4), (' 정말 맛있다 ', 4), (' 카페 ', 4), (' 케이크 도 ', 4), (' 특별하다 ', 4), ('누데 이크 ', 4), (' 너무 좋다 ', 3), (' 독특하다 ', 3), (' 디저트 ', 3), (' 분위기 ', 3), (' 빵 은 ', 3), (' 커피 맛있다', 3), (' 케이크 먹다 ', 3), ('너무 ', 3), ('너무 맛있다 ', 3), ('디저트 가 ', 3), ('맛 은 ', 3), ('특이하다 ', 3), ('              ', 2), (' 가격 은 ', 2), (' 가격 은 사악하다', 2), (' 가격 이 ', 2), (' 공간 ', 2), (' 너무 멋있다 ', 2), (' 녹차 맛 이 ', 2), (' 누데 이크 ', 2), (' 디자인 이 ', 2), (' 디저트 가 예쁘다', 2), (' 디저트 는 맛있다 ', 2), (' 디저트 도 맛있다 ', 2)]"
MA010120220802991908,쎄콩데live,"[('', 474), ('맛있다', 299), ('좋다', 138), ('너무', 95), ('먹다', 81), ('음식', 76), ('메뉴', 58), ('친절하다', 55), ('맛', 53), ('브런치', 46), ('도넛', 40), ('오다', 38), ('분위기', 37), ('다양하다', 33), ('잼', 32), ('커피', 32), ('보다', 31), ('와인', 27), ('많다', 25), ('종류', 25), ('직원', 24), ('매장', 23), ('예쁘다', 23), ('음료', 22), ('추천', 21), ('니', 20), ('시', 20), ('랑', 19), ('방문', 19), ('콩', 19), ('깔끔하다', 18), ('샌드위치', 18), ('정말', 18), ('처', 18), ('포트', 18), ('진짜', 17), ('에그인헬', 16), ('요거트', 15), ('분들', 14), ('서울숲', 14), ('싶다', 14), ('요', 14), ('특히', 14), ('맛집', 13), ('신선하다', 13), ('이쁘다', 13), ('곳', 12), ('체리', 12), ('고르다', 11), ('귀엽다', 11)]","[(' 맛있다 ', 93), ('맛있다 ', 41), (' 너무 맛있다 ', 29), (' 커피 도 ', 14), ('맛있다', 11), (' 음식 도 맛있다', 10), (' 너무 맛있다', 9), (' 맛있다 먹다 ', 9), ('좋다 ', 9), (' 오다 ', 8), (' 음식 도 ', 8), ('굿굿굿', 8), (' 정말 맛있다 ', 7), (' 분위기 도 좋다 ', 6), (' 커피 ', 6), (' 커피 도 맛있다', 6), ('좋다', 6), (' 너무 예쁘다 ', 5), (' 도넛 도 ', 5), (' 도넛 이 ', 5), (' 맛있다 분위기 도 ', 5), (' 서울숲 ', 5), (' 와인 말다 ', 5), (' 음식 도 맛있다 ', 5), (' 진짜 맛있다 ', 5), ('너무 맛있다 ', 5), ('친절하다 ', 5), (' 다양하다 맛있다', 4), (' 도넛 ', 4), (' 맛있다 잼 도 ', 4), (' 맛있다 특히', 4), (' 맛있다 특히 ', 4), (' 예쁘다 ', 4), (' 와인 과 ', 4), (' 음료 도 맛있다 ', 4), (' 음식 이 ', 4), (' 음식 이 맛있다', 4), (' 정말 맛있다', 4), (' 친절하다 ', 4), ('먹다 ', 4), ('분위기 도 좋다 ', 4), (' 귀엽다 ', 3), (' 그릭 요거트 맛있다', 3), (' 기분 좋다 식사 하다 ', 3), (' 깔끔하다 맛있다 ', 3), (' 너무 귀엽다 ', 3), (' 너무 너무 맛있다 ', 3), (' 다양하다 ', 3), (' 레드 체리 치킨 ', 3), (' 맛 도 좋다 ', 3)]"
MA010120220808201784,고든램지 스트리트 피자 서울숲점,"[('', 443), ('피자', 280), ('맛있다', 120), ('먹다', 96), ('맛', 52), ('좋다', 38), ('나오다', 32), ('보다', 28), ('한', 26), ('친절하다', 24), ('않다', 23), ('종류', 23), ('램지', 21), ('고든', 20), ('적', 19), ('만', 18), ('요', 18), ('6', 17), ('너무', 17), ('가격', 16), ('없다', 15), ('직원', 15), ('가다', 14), ('따뜻하다', 14), ('메뉴', 14), ('못', 14), ('비싸다', 14), ('생각', 14), ('아니다', 14), ('가보다', 13), ('괜찮다', 13), ('굿굿굿', 13), ('음식', 13), ('한번', 13), ('별로', 12), ('분들', 12), ('피클', 12), ('가지', 10), ('계속', 10), ('그렇다', 10), ('기다리다', 10), ('되다', 10), ('마르', 10), ('많다', 10), ('방문', 10), ('인', 10), ('좋아하다', 10), ('1시간', 9), ('다양하다', 9), ('도우', 9)]","[(' 피자 ', 32), (' 피자 를 ', 22), (' 맛있다 ', 15), (' 피자 가 ', 15), ('굿굿굿', 13), ('피자 ', 13), ('맛있다 ', 12), ('피자 를 ', 12), (' 피자 나오다 ', 10), ('피자 가 ', 10), (' 피자 는 ', 9), ('맛있다', 7), (' 피자 도 ', 6), (' 피자 가 나오다 ', 5), (' 피자 를 먹다 ', 5), ('먹다 ', 5), (' 너무 맛있다 ', 4), (' 따뜻하다 피자 를', 4), (' 피자 맛있다 ', 4), ('좋다', 4), ('좋다 ', 4), ('피자 는 ', 4), ('피자 도 ', 4), (' 가보다 ', 3), (' 만족 ', 3), (' 많다 ', 3), (' 맛있다 먹다', 3), (' 맛있다 먹다 ', 3), (' 맛있다 피자 ', 3), (' 먹다 있다 ', 3), (' 먹다 피자 ', 3), (' 종류 의 피자 를 ', 3), (' 파인애플 피자 는 ', 3), (' 피자 는 맛있다', 3), (' 피자 만 ', 3), (' 피자 맛있다', 3), (' 피자 먹다 ', 3), (' 피자 보다 ', 3), (' 피자 좋아하다', 3), ('맛없다 ', 3), ('정말 맛있다 ', 3), ('제일 맛있다 ', 3), ('피자 먹다 ', 3), (' 1시간 30분 이 ', 2), (' 6 가지 피자 가 ', 2), (' 6 가지 피자 를', 2), ('           ', 2), (' 가다 싶다 ', 2), (' 감사하다 ', 2), (' 경험 으로 ', 2)]"
MA010120220807114222,고집132 성수본점,"[('', 418), ('맛있다', 228), ('고기', 227), ('먹다', 118), ('너무', 78), ('맛', 63), ('좋다', 59), ('친절하다', 53), ('굽다', 48), ('직원', 48), ('가다', 42), ('서울숲', 41), ('맛집', 40), ('진짜', 38), ('고', 31), ('기', 27), ('집', 27), ('분들', 26), ('오다', 26), ('성수동', 24), ('방문', 23), ('요', 23), ('정말', 22), ('보다', 20), ('데이트', 19), ('랑', 19), ('메뉴', 19), ('부드럽다', 19), ('식사', 19), ('이랑', 18), ('추천', 18), ('굿굿굿', 17), ('예약', 17), ('직접', 17), ('신선하다', 16), ('놀다', 15), ('미나리', 15), ('삼겹살', 15), ('음식', 14), ('가족', 13), ('돼지고기', 13), ('라', 13), ('친구', 13), ('갈비', 12), ('테이블', 12), ('고기랑', 11), ('고소하다', 11), ('김치찌개', 11), ('깔끔하다', 11), ('니', 11)]","[(' 맛있다 ', 38), (' 고기 가 ', 35), (' 너무 맛있다 ', 31), ('맛있다 ', 25), (' 고기 ', 22), (' 서울숲 ', 21), ('굿굿굿', 17), (' 진짜 맛있다 ', 16), ('고기 ', 14), (' 서울숲 놀다 가다', 9), ('고기 가 ', 9), (' 고기 를 ', 7), (' 맛있다 먹다 ', 7), (' 고기 는 ', 6), (' 고기 도 굽다 ', 6), (' 고기 도 맛있다', 6), (' 너무 맛있다', 6), (' 맛있다 굽다 ', 6), (' 직원 분들 도 친절하다', 6), ('맛있다', 6), ('좋다', 6), (' 고기 가 너무', 5), (' 고기 도 맛있다 ', 5), (' 고기 도 직접 ', 5), (' 고기 먹다 ', 5), (' 정말 맛있다 ', 5), (' 진짜 맛있다', 5), ('맛있다 먹다 ', 5), (' 감사하다 ', 4), (' 고기 가 진짜 ', 4), (' 고기 도 굽다', 4), (' 고기 맛 도 ', 4), (' 고기 맛있다 ', 4), (' 고기 진짜 ', 4), (' 성수동 고기 ', 4), (' 직원 분들 도 친절하다 ', 4), ('너무 맛있다 ', 4), ('먹다 ', 4), ('좋다 ', 4), ('직원 분들 도 친절하다 ', 4), (' 고기 가 너무 ', 3), (' 고기 가 부드럽다', 3), (' 고기 가 신선하다', 3), (' 고기 가 정말 ', 3), (' 고기 가 진짜', 3), (' 고기 너무 ', 3), (' 고기 도 너무 ', 3), (' 고기 도 신선하다 ', 3), (' 고기 를 굽다 ', 3), (' 고기 맛있다', 3)]"
MA010120220812264577,보마켓 서울숲점,"[('', 320), ('맛있다', 132), ('좋다', 91), ('굿굿굿', 46), ('음식', 36), ('많다', 35), ('먹다', 31), ('맛', 26), ('구경', 25), ('떡볶이', 22), ('마켓', 20), ('너무', 19), ('보', 19), ('보다', 18), ('예쁘다', 18), ('서울숲', 17), ('다양하다', 16), ('친절하다', 15), ('커피', 15), ('요', 14), ('귀엽다', 13), ('식사', 13), ('주차', 13), ('베이컨', 12), ('음료', 12), ('분위기', 11), ('소품', 11), ('와인', 11), ('사다', 10), ('가다', 9), ('곳', 9), ('구매', 9), ('방문', 9), ('제품', 9), ('랑', 8), ('강아지', 7), ('김치볶음밥', 7), ('매장', 7), ('메뉴', 7), ('비싸다', 7), ('재미', 7), ('무료', 6), ('브런치', 6), ('산책', 6), ('샌드위치', 6), ('싶다', 6), ('종류', 6), ('처음', 6), ('치즈', 6), ('2시간', 5)]","[(' 맛있다 ', 46), ('굿굿굿', 46), ('좋다', 30), ('맛있다', 23), ('맛있다 ', 20), (' 많다 ', 10), (' 서울숲 ', 10), (' 음식 도 ', 10), (' 좋다 ', 10), (' 보 마켓 ', 8), ('많다 ', 7), ('좋다 ', 7), (' 귀엽다 ', 6), (' 음식 도 맛있다 ', 6), (' 너무 맛있다', 5), (' 와인 ', 5), (' 음식 도 맛있다', 5), (' 구경 하다 좋다', 4), (' 너무 맛있다 ', 4), (' 로제 ', 4), (' 예쁘다 ', 4), (' 존맛 ', 4), ('구경 하다 ', 4), (' 구경 하다 좋다 ', 3), (' 떡볶이 맛있다 ', 3), (' 베이컨 이 ', 3), (' 사다 ', 3), (' 식사 하다 ', 3), (' 식사 하다 좋다 ', 3), (' 정말 맛있다', 3), (' 주차 2시간', 3), (' 커피 도 ', 3), ('너무 ', 3), ('다양하다 ', 3), ('떡볶이 ', 3), ('로 제 떡볶이 ', 3), ('예쁘다 ', 3), ('친절하다', 3), ('               ', 2), (' 가볍다 ', 2), (' 강추 ', 2), (' 구매 하다 ', 2), (' 김치볶음밥 맛있다 ', 2), (' 넓다 ', 2), (' 다양하다 ', 2), (' 많다 구경 하다 ', 2), (' 많다 좋다 ', 2), (' 맛 도 좋다 ', 2), (' 먹다 ', 2), (' 먹다 보다 맛있다 ', 2)]"
MA010120220804819197,문츠 바베큐,"[('', 386), ('맛있다', 207), ('먹다', 83), ('고기', 81), ('좋다', 62), ('너무', 57), ('음식', 49), ('맛', 45), ('립', 38), ('부드럽다', 37), ('바베큐', 31), ('예약', 31), ('비프', 30), ('플래터', 25), ('굿굿굿', 23), ('보다', 23), ('방문', 21), ('요', 21), ('가다', 20), ('정말', 20), ('버섯', 19), ('진짜', 19), ('추천', 19), ('맥주', 18), ('메뉴', 18), ('친절하다', 18), ('가격', 16), ('이랑', 16), ('인', 16), ('직원', 14), ('테이블', 13), ('고', 12), ('분위기', 12), ('식사', 12), ('재', 12), ('특별하다', 12), ('많다', 11), ('매장', 11), ('샐러드', 11), ('않다', 11), ('주차', 11), ('기', 10), ('만', 10), ('빵', 10), ('가족', 9), ('들다', 9), ('아쉽다', 9), ('없다', 9), ('오다', 9), ('주문', 9)]","[(' 맛있다 ', 57), ('맛있다 ', 30), ('굿굿굿', 23), (' 고기 가 ', 13), (' 너무 맛있다 ', 13), (' 맛있다 먹다 ', 12), ('맛있다', 12), (' 부드럽다 맛있다 ', 11), ('고기 가 ', 9), (' 너무 맛있다', 8), (' 정말 맛있다 ', 8), ('너무 ', 7), ('좋다', 7), (' 고기 ', 6), (' 고기 는 ', 6), (' 맛있다 먹다', 5), (' 부드럽다 ', 5), ('먹다 ', 5), ('좋다 ', 5), (' 감사하다 ', 4), (' 고기 가 너무', 4), (' 고기 가 부드럽다', 4), (' 맥주 도 ', 4), (' 먹다 ', 4), (' 부드럽다 맛있다', 4), (' 진짜 맛있다 ', 4), ('부드럽다 ', 4), ('진짜 ', 4), (' 가다 ', 3), (' 고기 가 부드럽다 ', 3), (' 고기 가 엄청', 3), (' 고기 도 부드럽다 ', 3), (' 만족하다 ', 3), (' 맛있다 분위기 도 ', 3), (' 맥주 ', 3), (' 맥주 도 맛있다', 3), (' 모두 맛있다 ', 3), (' 버섯 도 ', 3), (' 예약 하고 가다 ', 3), (' 음식 은 ', 3), (' 음식 은 맛있다 ', 3), (' 텍사스 ', 3), ('고기 ', 3), ('비프 립 ', 3), ('추천 ', 3), (' 가격 대가 있다 ', 2), (' 가격 이 비싸다 ', 2), (' 고기 는 너무', 2), (' 고기 는 맛있다', 2), (' 고기 맛 은', 2)]"
MA010120220807766997,메종 파이프그라운드,"[('', 365), ('맛있다', 234), ('피자', 184), ('옥수수', 126), ('맛', 62), ('먹다', 50), ('좋다', 48), ('음식', 44), ('너무', 40), ('메뉴', 40), ('파스타', 28), ('굿굿굿', 27), ('보다', 21), ('진짜', 20), ('라', 19), ('유부초밥', 16), ('요', 15), ('라자냐', 13), ('랑', 13), ('많다', 13), ('분위기', 13), ('방문', 12), ('샐러드', 12), ('없다', 12), ('이에요', 12), ('피클', 12), ('건강하다', 11), ('정말', 11), ('특별하다', 11), ('후무스', 11), ('가지', 10), ('메밀', 10), ('올리브', 10), ('친절하다', 10), ('커피', 10), ('한', 10), ('매장', 9), ('매콤', 9), ('않다', 9), ('적', 9), ('주차', 9), ('추천', 9), ('특이하다', 9), ('넓다', 8), ('비싸다', 8), ('곳', 7), ('두', 7), ('들다', 7), ('만', 7), ('서울숲', 7)]","[(' 맛있다 ', 76), (' 옥수수 피자 ', 28), ('굿굿굿', 27), ('맛있다 ', 20), (' 피자 ', 19), ('맛있다', 18), (' 너무 맛있다 ', 15), (' 피자 가 ', 14), ('좋다', 10), (' 옥수수 피자 가 ', 9), (' 피자 맛있다', 9), ('너무 ', 9), (' 옥수수 피자 맛있다', 8), (' 피자 도 ', 8), (' 옥수수 피자', 7), (' 옥수수 피자 는 ', 7), (' 피자 도 맛있다', 7), (' 너무 맛있다', 6), (' 맛있다 먹다 ', 6), (' 피자 는 ', 6), ('옥수수 ', 6), ('옥수수 피자 ', 6), (' 진짜 맛있다', 5), ('라 구 파스타 ', 5), ('옥수수 피자 는 ', 5), ('음식 이 ', 5), (' 라 구 파스타 맛있다', 4), (' 옥수수 피자 가 맛있다', 4), (' 옥수수 피자 는', 4), (' 옥수수 피자 와 ', 4), (' 정말 맛있다 ', 4), (' 진짜 맛있다 ', 4), ('진짜 맛있다 ', 4), ('피자 ', 4), (' 넓다 ', 3), (' 많다 맛있다 ', 3), (' 맛있다 매장 이 ', 3), (' 먹다 맛있다 ', 3), (' 먹다 싶다 ', 3), (' 메뉴 가 ', 3), (' 분위기 도 좋다 ', 3), (' 비싸다 ', 3), (' 올리브 피클 ', 3), (' 음식 이 맛있다', 3), (' 음식 이 맛있다 ', 3), (' 좋다 ', 3), (' 커피 도 ', 3), (' 커피 만 ', 3), (' 피자 먹다', 3), ('너무 맛있다 ', 3)]"
MA010120220803588777,파머스카페,"[('', 403), ('맛있다', 147), ('고양이', 117), ('좋다', 89), ('귀엽다', 71), ('음료', 60), ('초콜릿', 55), ('커피', 53), ('너무', 50), ('카페', 49), ('초코', 41), ('맛', 39), ('분위기', 32), ('우유', 26), ('벨', 25), ('초코우유', 25), ('먹다', 23), ('지안', 23), ('보다', 18), ('친절하다', 18), ('허니', 18), ('랑', 16), ('버터', 16), ('요', 16), ('브레드', 14), ('한', 14), ('돼지', 13), ('디저트', 12), ('브라우니', 12), ('조용하다', 12), ('주문', 12), ('진짜', 12), ('진하다', 12), ('굿굿굿', 11), ('들다', 11), ('인테리어', 11), ('치즈케이크', 11), ('님', 10), ('라떼', 9), ('방문', 9), ('아늑하다', 9), ('에요', 9), ('오다', 9), ('초콜렛', 9), ('가다', 8), ('마시다', 8), ('메뉴', 8), ('사장', 8), ('정말', 8), ('편안하다', 8)]","[(' 맛있다 ', 31), (' 고양이 가 ', 29), (' 고양이 ', 26), (' 고양이 도 ', 26), (' 초콜릿 ', 23), ('맛있다 ', 20), (' 귀엽다 ', 14), (' 벨 지안 초콜릿 ', 13), (' 커피 ', 13), (' 고양이 도 있다 ', 12), ('굿굿굿', 11), (' 좋다 ', 10), (' 고양이 가 귀엽다', 9), (' 너무 귀엽다 ', 8), (' 커피 도 ', 8), (' 커피 도 맛있다', 8), (' 고양이 도 귀엽다', 7), (' 고양이 있다 ', 7), (' 음료 도 맛있다 ', 7), (' 초코우유 ', 7), ('고양이 ', 7), ('맛있다', 7), ('분위기 ', 7), (' 고양이 가 있다 ', 6), (' 고양이 귀엽다', 6), (' 귀엽다 고양이 도', 6), (' 초콜릿 우유', 6), (' 친절하다 ', 6), (' 카페 ', 6), ('좋다 ', 6), (' 귀엽다 고양이 ', 5), (' 너무 맛있다 ', 5), (' 맛있다 고양이 도', 5), (' 분위기 좋다', 5), (' 음료 도 ', 5), ('귀엽다 ', 5), ('좋다', 5), ('초콜릿 ', 5), ('커피 ', 5), (' 고양이 가 너무', 4), (' 고양이 너무', 4), (' 고양이 보다 ', 4), (' 맛있다 고양이 가', 4), (' 브라우니 맛있다', 4), (' 진짜 맛있다 ', 4), (' 커피 맛있다', 4), ('너무 ', 4), ('음료 도 ', 4), ('카페 ', 4), (' 고양이 도 귀엽다 ', 3)]"
